Cosponsor,Date Cosponsored,bill,bill_name,congress,bio_url
"Rep. Conyers, John, Jr. [D-MI-13]*",2/4/2013,H.R.455,High School Data Transparency Act of 2016,113,https://www.congress.gov/member/john-conyers/C000714
"Rep. DeLauro, Rosa L. [D-CT-3]*",2/4/2013,H.R.455,High School Data Transparency Act of 2017,113,https://www.congress.gov/member/rosa-delauro/D000216
"Rep. Edwards, Donna F. [D-MD-4]*",2/4/2013,H.R.455,High School Data Transparency Act of 2018,113,https://www.congress.gov/member/donna-edwards/E000290
"Rep. Ellison, Keith [D-MN-5]*",2/4/2013,H.R.455,High School Data Transparency Act of 2019,113,https://www.congress.gov/member/keith-ellison/E000288
"Rep. Eshoo, Anna G. [D-CA-18]*",2/4/2013,H.R.455,High School Data Transparency Act of 2020,113,https://www.congress.gov/member/anna-eshoo/E000215
"Rep. Holt, Rush [D-NJ-12]*",2/4/2013,H.R.455,High School Data Transparency Act of 2021,113,https://www.congress.gov/member/rush-holt/H001032
"Rep. Honda, Michael M. [D-CA-17]*",2/4/2013,H.R.455,High School Data Transparency Act of 2022,113,https://www.congress.gov/member/michael-honda/H001034
"Rep. Huffman, Jared [D-CA-2]*",2/4/2013,H.R.455,High School Data Transparency Act of 2023,113,https://www.congress.gov/member/jared-huffman/H001068
"Rep. Israel, Steve [D-NY-3]*",2/4/2013,H.R.455,High School Data Transparency Act of 2024,113,https://www.congress.gov/member/steve-israel/I000057
"Rep. Langevin, James R. [D-RI-2]*",2/4/2013,H.R.455,High School Data Transparency Act of 2025,113,https://www.congress.gov/member/james-langevin/L000559
"Rep. Larsen, Rick [D-WA-2]*",2/4/2013,H.R.455,High School Data Transparency Act of 2026,113,https://www.congress.gov/member/rick-larsen/L000560
"Rep. Lofgren, Zoe [D-CA-19]*",2/4/2013,H.R.455,High School Data Transparency Act of 2027,113,https://www.congress.gov/member/zoe-lofgren/L000397
"Rep. McCollum, Betty [D-MN-4]*",2/4/2013,H.R.455,High School Data Transparency Act of 2028,113,https://www.congress.gov/member/betty-mccollum/M001143
"Rep. Moore, Gwen [D-WI-4]*",2/4/2013,H.R.455,High School Data Transparency Act of 2029,113,https://www.congress.gov/member/gwen-moore/M001160
"Del. Norton, Eleanor Holmes [D-DC-At Large]*",2/4/2013,H.R.455,High School Data Transparency Act of 2030,113,https://www.congress.gov/member/eleanor-norton/N000147
"Rep. Pingree, Chellie [D-ME-1]*",2/4/2013,H.R.455,High School Data Transparency Act of 2031,113,https://www.congress.gov/member/chellie-pingree/P000597
"Rep. Polis, Jared [D-CO-2]*",2/4/2013,H.R.455,High School Data Transparency Act of 2032,113,https://www.congress.gov/member/jared-polis/P000598
"Rep. Sanchez, Linda T. [D-CA-38]*",2/4/2013,H.R.455,High School Data Transparency Act of 2033,113,https://www.congress.gov/member/linda-sanchez/S001156
"Rep. Schwartz, Allyson Y. [D-PA-13]*",2/4/2013,H.R.455,High School Data Transparency Act of 2034,113,https://www.congress.gov/member/allyson-schwartz/S001162
"Rep. Tsongas, Niki [D-MA-3]*",2/4/2013,H.R.455,High School Data Transparency Act of 2035,113,https://www.congress.gov/member/niki-tsongas/T000465
"Rep. Van Hollen, Chris [D-MD-8]*",2/4/2013,H.R.455,High School Data Transparency Act of 2036,113,https://www.congress.gov/member/chris-van-hollen/V000128
"Rep. Wasserman Schultz, Debbie [D-FL-23]*",2/4/2013,H.R.455,High School Data Transparency Act of 2037,113,https://www.congress.gov/member/debbie-wasserman-schultz/W000797
"Rep. Waters, Maxine [D-CA-43]*",2/4/2013,H.R.455,High School Data Transparency Act of 2038,113,https://www.congress.gov/member/maxine-waters/W000187
"Rep. Waxman, Henry A. [D-CA-33]*",2/4/2013,H.R.455,High School Data Transparency Act of 2039,113,https://www.congress.gov/member/henry-waxman/W000215
"Rep. Yarmuth, John A. [D-KY-3]*",2/4/2013,H.R.455,High School Data Transparency Act of 2040,113,https://www.congress.gov/member/john-yarmuth/Y000062
"Rep. Dingell, John D. [D-MI-12]",2/5/2013,H.R.455,High School Data Transparency Act of 2041,113,https://www.congress.gov/member/john-dingell/D000355
"Rep. Peters, Gary C. [D-MI-14]",2/5/2013,H.R.455,High School Data Transparency Act of 2042,113,https://www.congress.gov/member/gary-peters/P000595
"Rep. Price, David E. [D-NC-4]",2/5/2013,H.R.455,High School Data Transparency Act of 2043,113,https://www.congress.gov/member/david-price/P000523
"Rep. Butterfield, G. K. [D-NC-1]",2/6/2013,H.R.455,High School Data Transparency Act of 2044,113,https://www.congress.gov/member/g-k-butterfield/B001251
"Rep. Carson, Andre [D-IN-7]",2/15/2013,H.R.455,High School Data Transparency Act of 2045,113,https://www.congress.gov/member/andre-carson/C001072
"Rep. Sires, Albio [D-NJ-8]",2/15/2013,H.R.455,High School Data Transparency Act of 2046,113,https://www.congress.gov/member/albio-sires/S001165
"Rep. McIntyre, Mike [D-NC-7]",2/15/2013,H.R.455,High School Data Transparency Act of 2047,113,https://www.congress.gov/member/mike-mcintyre/M000485
"Rep. McGovern, James P. [D-MA-2]",2/15/2013,H.R.455,High School Data Transparency Act of 2048,113,https://www.congress.gov/member/james-mcgovern/M000312
"Rep. Moran, James P. [D-VA-8]",2/15/2013,H.R.455,High School Data Transparency Act of 2049,113,https://www.congress.gov/member/james-moran/M000933
"Rep. Blumenauer, Earl [D-OR-3]",4/11/2013,H.R.455,High School Data Transparency Act of 2050,113,https://www.congress.gov/member/earl-blumenauer/B000574
"Rep. Lee, Barbara [D-CA-13]",4/11/2013,H.R.455,High School Data Transparency Act of 2051,113,https://www.congress.gov/member/barbara-lee/L000551
"Rep. Rangel, Charles B. [D-NY-13]",4/11/2013,H.R.455,High School Data Transparency Act of 2052,113,https://www.congress.gov/member/charles-rangel/R000053
"Rep. Jackson Lee, Sheila [D-TX-18]",5/23/2013,H.R.455,High School Data Transparency Act of 2053,113,https://www.congress.gov/member/sheila-jackson-lee/J000032
"Rep. Napolitano, Grace F. [D-CA-32]",6/3/2013,H.R.455,High School Data Transparency Act of 2054,113,https://www.congress.gov/member/grace-napolitano/N000179
"Rep. Davis, Susan A. [D-CA-53]",6/3/2013,H.R.455,High School Data Transparency Act of 2055,113,https://www.congress.gov/member/susan-davis/D000598
"Rep. Connolly, Gerald E. [D-VA-11]",6/17/2013,H.R.455,High School Data Transparency Act of 2056,113,https://www.congress.gov/member/gerald-connolly/C001078
"Rep. Maloney, Carolyn B. [D-NY-12]",6/17/2013,H.R.455,High School Data Transparency Act of 2057,113,https://www.congress.gov/member/carolyn-maloney/M000087
"Rep. Takano, Mark [D-CA-41]",7/18/2013,H.R.455,High School Data Transparency Act of 2058,113,https://www.congress.gov/member/mark-takano/T000472
"Rep. Crowley, Joseph [D-NY-14]",7/18/2013,H.R.455,High School Data Transparency Act of 2059,113,https://www.congress.gov/member/joseph-crowley/C001038
"Rep. Schakowsky, Janice D. [D-IL-9]",9/20/2013,H.R.455,High School Data Transparency Act of 2060,113,https://www.congress.gov/member/janice-schakowsky/S001145
"Rep. Grijalva, Raul M. [D-AZ-3]",9/20/2013,H.R.455,High School Data Transparency Act of 2061,113,https://www.congress.gov/member/raul-grijalva/G000551
"Rep. Cohen, Steve [D-TN-9]",10/9/2013,H.R.455,High School Data Transparency Act of 2062,113,https://www.congress.gov/member/steve-cohen/C001068
"Rep. Brown, Corrine [D-FL-5]",10/29/2013,H.R.455,High School Data Transparency Act of 2063,113,https://www.congress.gov/member/corrine-brown/B000911
"Rep. Bishop, Timothy H. [D-NY-1]",10/29/2013,H.R.455,High School Data Transparency Act of 2064,113,https://www.congress.gov/member/timothy-bishop/B001242
"Rep. Smith, Adam [D-WA-9]",10/29/2013,H.R.455,High School Data Transparency Act of 2065,113,https://www.congress.gov/member/adam-smith/S000510
"Rep. Wilson, Frederica S. [D-FL-24]",10/30/2013,H.R.455,High School Data Transparency Act of 2066,113,https://www.congress.gov/member/frederica-wilson/W000808
"Rep. Payne, Donald M., Jr. [D-NJ-10]",10/30/2013,H.R.455,High School Data Transparency Act of 2067,113,https://www.congress.gov/member/donald-payne/P000604
"Rep. Peterson, Collin C. [D-MN-7]",10/30/2013,H.R.455,High School Data Transparency Act of 2068,113,https://www.congress.gov/member/collin-peterson/P000258
"Rep. Capps, Lois [D-CA-24]",11/12/2013,H.R.455,High School Data Transparency Act of 2069,113,https://www.congress.gov/member/lois-capps/C001036
"Rep. Clarke, Yvette D. [D-NY-9]",11/12/2013,H.R.455,High School Data Transparency Act of 2070,113,https://www.congress.gov/member/yvette-clarke/C001067
"Rep. Hastings, Alcee L. [D-FL-20]",11/13/2013,H.R.455,High School Data Transparency Act of 2071,113,https://www.congress.gov/member/alcee-hastings/H000324
"Rep. Tonko, Paul [D-NY-20]",11/13/2013,H.R.455,High School Data Transparency Act of 2072,113,https://www.congress.gov/member/paul-tonko/T000469
"Rep. Negrete McLeod, Gloria [D-CA-35]",1/8/2014,H.R.455,High School Data Transparency Act of 2073,113,https://www.congress.gov/member/gloria-negrete-mcleod/N000187
"Rep. Hinojosa, Ruben [D-TX-15]",1/8/2014,H.R.455,High School Data Transparency Act of 2074,113,https://www.congress.gov/member/ruben-hinojosa/H000636
"Rep. Gutierrez, Luis V. [D-IL-4]",1/27/2014,H.R.455,High School Data Transparency Act of 2075,113,https://www.congress.gov/member/luis-gutierrez/G000535
"Rep. Bishop, Sanford D., Jr. [D-GA-2]",1/27/2014,H.R.455,High School Data Transparency Act of 2076,113,https://www.congress.gov/member/sanford-bishop/B000490
"Rep. Capuano, Michael E. [D-MA-7]",1/27/2014,H.R.455,High School Data Transparency Act of 2077,113,https://www.congress.gov/member/michael-capuano/C001037
"Rep. Schiff, Adam B. [D-CA-28]",1/27/2014,H.R.455,High School Data Transparency Act of 2078,113,https://www.congress.gov/member/adam-schiff/S001150
"Rep. Brady, Robert A. [D-PA-1]",1/27/2014,H.R.455,High School Data Transparency Act of 2079,113,https://www.congress.gov/member/robert-brady/B001227
"Rep. Hahn, Janice [D-CA-44]",1/27/2014,H.R.455,High School Data Transparency Act of 2080,113,https://www.congress.gov/member/janice-hahn/H001063
"Rep. Sherman, Brad [D-CA-30]",1/27/2014,H.R.455,High School Data Transparency Act of 2081,113,https://www.congress.gov/member/brad-sherman/S000344
"Rep. DelBene, Suzan K. [D-WA-1]",1/28/2014,H.R.455,High School Data Transparency Act of 2082,113,https://www.congress.gov/member/suzan-delbene/D000617
"Rep. Deutch, Theodore E. [D-FL-21]",1/28/2014,H.R.455,High School Data Transparency Act of 2083,113,https://www.congress.gov/member/theodore-deutch/D000610
"Rep. Cleaver, Emanuel [D-MO-5]",1/28/2014,H.R.455,High School Data Transparency Act of 2084,113,https://www.congress.gov/member/emanuel-cleaver/C001061
"Rep. Lewis, John [D-GA-5]",1/28/2014,H.R.455,High School Data Transparency Act of 2085,113,https://www.congress.gov/member/john-lewis/L000287
"Rep. Loebsack, David [D-IA-2]",1/28/2014,H.R.455,High School Data Transparency Act of 2086,113,https://www.congress.gov/member/david-loebsack/L000565
"Rep. Nolan, Richard M. [D-MN-8]",1/29/2014,H.R.455,High School Data Transparency Act of 2087,113,https://www.congress.gov/member/richard-nolan/N000127
"Rep. Shea-Porter, Carol [D-NH-1]",1/29/2014,H.R.455,High School Data Transparency Act of 2088,113,https://www.congress.gov/member/carol-shea-porter/S001170
"Rep. Chu, Judy [D-CA-27]",2/3/2014,H.R.455,High School Data Transparency Act of 2089,113,https://www.congress.gov/member/judy-chu/C001080
"Rep. Titus, Dina [D-NV-1]",2/3/2014,H.R.455,High School Data Transparency Act of 2090,113,https://www.congress.gov/member/dina-titus/T000468
"Rep. Farr, Sam [D-CA-20]",2/3/2014,H.R.455,High School Data Transparency Act of 2091,113,https://www.congress.gov/member/sam-farr/F000030
"Rep. Meng, Grace [D-NY-6]",2/3/2014,H.R.455,High School Data Transparency Act of 2092,113,https://www.congress.gov/member/grace-meng/M001188
"Rep. Doggett, Lloyd [D-TX-35]",2/3/2014,H.R.455,High School Data Transparency Act of 2093,113,https://www.congress.gov/member/lloyd-doggett/D000399
"Rep. Bustos, Cheri [D-IL-17]",2/3/2014,H.R.455,High School Data Transparency Act of 2094,113,https://www.congress.gov/member/cheri-bustos/B001286
"Rep. Murphy, Patrick [D-FL-18]",2/3/2014,H.R.455,High School Data Transparency Act of 2095,113,https://www.congress.gov/member/patrick-murphy/M001191
"Rep. Pocan, Mark [D-WI-2]",2/3/2014,H.R.455,High School Data Transparency Act of 2096,113,https://www.congress.gov/member/mark-pocan/P000607
"Rep. Courtney, Joe [D-CT-2]",2/3/2014,H.R.455,High School Data Transparency Act of 2097,113,https://www.congress.gov/member/joe-courtney/C001069
"Rep. Matsui, Doris O. [D-CA-6]",2/3/2014,H.R.455,High School Data Transparency Act of 2098,113,https://www.congress.gov/member/doris-matsui/M001163
"Rep. Tierney, John F. [D-MA-6]",2/3/2014,H.R.455,High School Data Transparency Act of 2099,113,https://www.congress.gov/member/john-tierney/T000266
"Rep. Meeks, Gregory W. [D-NY-5]",2/3/2014,H.R.455,High School Data Transparency Act of 2100,113,https://www.congress.gov/member/gregory-meeks/M001137
"Rep. Maffei, Daniel B. [D-NY-24]",2/3/2014,H.R.455,High School Data Transparency Act of 2101,113,https://www.congress.gov/member/daniel-maffei/M001171
"Rep. Higgins, Brian [D-NY-26]",2/3/2014,H.R.455,High School Data Transparency Act of 2102,113,https://www.congress.gov/member/brian-higgins/H001038
"Rep. Sarbanes, John P. [D-MD-3]",2/3/2014,H.R.455,High School Data Transparency Act of 2103,113,https://www.congress.gov/member/john-sarbanes/S001168
"Rep. Neal, Richard E. [D-MA-1]",2/3/2014,H.R.455,High School Data Transparency Act of 2104,113,https://www.congress.gov/member/richard-neal/N000015
"Rep. Velazquez, Nydia M. [D-NY-7]",2/3/2014,H.R.455,High School Data Transparency Act of 2105,113,https://www.congress.gov/member/nydia-velazquez/V000081
"Rep. Bass, Karen [D-CA-37]",2/3/2014,H.R.455,High School Data Transparency Act of 2106,113,https://www.congress.gov/member/karen-bass/B001270
"Rep. Delaney, John K. [D-MD-6]",2/3/2014,H.R.455,High School Data Transparency Act of 2107,113,https://www.congress.gov/member/john-delaney/D000620
"Rep. Fudge, Marcia L. [D-OH-11]",2/3/2014,H.R.455,High School Data Transparency Act of 2108,113,https://www.congress.gov/member/marcia-fudge/F000455
"Rep. Gabbard, Tulsi [D-HI-2]",2/3/2014,H.R.455,High School Data Transparency Act of 2109,113,https://www.congress.gov/member/tulsi-gabbard/G000571
"Rep. Lowenthal, Alan S. [D-CA-47]",2/3/2014,H.R.455,High School Data Transparency Act of 2110,113,https://www.congress.gov/member/alan-lowenthal/L000579
"Rep. Peters, Scott H. [D-CA-52]",2/3/2014,H.R.455,High School Data Transparency Act of 2111,113,https://www.congress.gov/member/scott-peters/P000608
"Rep. Quigley, Mike [D-IL-5]",2/4/2014,H.R.455,High School Data Transparency Act of 2112,113,https://www.congress.gov/member/mike-quigley/Q000023
"Rep. Vargas, Juan [D-CA-51]",2/4/2014,H.R.455,High School Data Transparency Act of 2113,113,https://www.congress.gov/member/juan-vargas/V000130
"Rep. Swalwell, Eric [D-CA-15]",2/4/2014,H.R.455,High School Data Transparency Act of 2114,113,https://www.congress.gov/member/eric-swalwell/S001193
"Rep. Kilmer, Derek [D-WA-6]",2/4/2014,H.R.455,High School Data Transparency Act of 2115,113,https://www.congress.gov/member/derek-kilmer/K000381
"Rep. Frankel, Lois [D-FL-22]",2/4/2014,H.R.455,High School Data Transparency Act of 2116,113,https://www.congress.gov/member/lois-frankel/F000462
"Rep. Cartwright, Matt [D-PA-17]",2/4/2014,H.R.455,High School Data Transparency Act of 2117,113,https://www.congress.gov/member/matt-cartwright/C001090
"Rep. Brownley, Julia [D-CA-26]",2/4/2014,H.R.455,High School Data Transparency Act of 2118,113,https://www.congress.gov/member/julia-brownley/B001285
"Rep. Grayson, Alan [D-FL-9]",2/4/2014,H.R.455,High School Data Transparency Act of 2119,113,https://www.congress.gov/member/alan-grayson/G000556
"Rep. Kildee, Daniel T. [D-MI-5]",2/4/2014,H.R.455,High School Data Transparency Act of 2120,113,https://www.congress.gov/member/daniel-kildee/K000380
"Rep. Veasey, Marc A. [D-TX-33]",2/5/2014,H.R.455,High School Data Transparency Act of 2121,113,https://www.congress.gov/member/marc-veasey/V000131
"Rep. Thompson, Mike [D-CA-5]",2/6/2014,H.R.455,High School Data Transparency Act of 2122,113,https://www.congress.gov/member/mike-thompson/T000460
"Rep. Nadler, Jerrold [D-NY-10]",2/6/2014,H.R.455,High School Data Transparency Act of 2123,113,https://www.congress.gov/member/jerrold-nadler/N000002
"Rep. Johnson, Henry C. ""Hank,"" Jr. [D-GA-4]",2/6/2014,H.R.455,High School Data Transparency Act of 2124,113,https://www.congress.gov/member/henry-johnson/J000288
"Rep. Speier, Jackie [D-CA-14]",2/11/2014,H.R.455,High School Data Transparency Act of 2125,113,https://www.congress.gov/member/jackie-speier/S001175
"Rep. Himes, James A. [D-CT-4]",2/11/2014,H.R.455,High School Data Transparency Act of 2126,113,https://www.congress.gov/member/james-himes/H001047
"Rep. Garamendi, John [D-CA-3]",3/13/2014,H.R.455,High School Data Transparency Act of 2127,113,https://www.congress.gov/member/john-garamendi/G000559
"Rep. Lowey, Nita M. [D-NY-17]",5/8/2014,H.R.455,High School Data Transparency Act of 2128,113,https://www.congress.gov/member/nita-lowey/L000480
"Rep. Hanabusa, Colleen W. [D-HI-1]",6/12/2014,H.R.455,High School Data Transparency Act of 2129,113,https://www.congress.gov/member/colleen-hanabusa/H001050
"Rep. Enyart, William L. [D-IL-12]",7/22/2014,H.R.455,High School Data Transparency Act of 2130,113,https://www.congress.gov/member/william-enyart/E000292
"Rep. DeLauro, Rosa L. [D-CT-3]",,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/rosa-delauro/D000216
"Rep. Pelosi, Nancy [D-CA-12]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/nancy-pelosi/P000197
"Rep. Matsui, Doris O. [D-CA-6]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/doris-matsui/M001163
"Rep. Frankel, Lois [D-FL-22]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/lois-frankel/F000462
"Rep. Adams, Alma S. [D-NC-12]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/alma-adams/A000370
"Rep. Aguilar, Pete [D-CA-31]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/pete-aguilar/A000371
"Rep. Yarmuth, John A. [D-KY-3]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/john-yarmuth/Y000062
"Rep. Bass, Karen [D-CA-37]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/karen-bass/B001270
"Rep. Beatty, Joyce [D-OH-3]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/joyce-beatty/B001281
"Rep. Becerra, Xavier [D-CA-34]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/xavier-becerra/B000287
"Rep. Beyer, Donald S., Jr. [D-VA-8]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/donald-beyer/B001292
"Rep. Wilson, Frederica S. [D-FL-24]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/frederica-wilson/W000808
"Rep. Bishop, Sanford D., Jr. [D-GA-2]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/sanford-bishop/B000490
"Rep. Watson Coleman, Bonnie [D-NJ-12]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/bonnie-watson-coleman/W000822
"Rep. Bonamici, Suzanne [D-OR-1]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/suzanne-bonamici/B001278
"Rep. Boyle, Brendan F. [D-PA-13]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/brendan-boyle/B001296
"Rep. Brady, Robert A. [D-PA-1]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/robert-brady/B001227
"Rep. Brown, Corrine [D-FL-5]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/corrine-brown/B000911
"Rep. Brownley, Julia [D-CA-26]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/julia-brownley/B001285
"Rep. Bustos, Cheri [D-IL-17]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/cheri-bustos/B001286
"Rep. Waters, Maxine [D-CA-43]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/maxine-waters/W000187
"Rep. Capps, Lois [D-CA-24]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/lois-capps/C001036
"Rep. Capuano, Michael E. [D-MA-7]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/michael-capuano/C001037
"Rep. Wasserman Schultz, Debbie [D-FL-23]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/debbie-wasserman-schultz/W000797
"Rep. Carney, John C., Jr. [D-DE-At Large]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/john-carney/C001083
"Rep. Carson, Andre [D-IN-7]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/andre-carson/C001072
"Rep. Walz, Timothy J. [D-MN-1]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/timothy-walz/W000799
"Rep. Castor, Kathy [D-FL-14]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/kathy-castor/C001066
"Rep. Castro, Joaquin [D-TX-20]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/joaquin-castro/C001091
"Rep. Chu, Judy [D-CA-27]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/judy-chu/C001080
"Rep. Cicilline, David N. [D-RI-1]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/david-cicilline/C001084
"Rep. Clark, Katherine M. [D-MA-5]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/katherine-clark/C001101
"Rep. Clarke, Yvette D. [D-NY-9]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/yvette-clarke/C001067
"Rep. Velazquez, Nydia M. [D-NY-7]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/nydia-velazquez/V000081
"Rep. Cleaver, Emanuel [D-MO-5]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/emanuel-cleaver/C001061
"Rep. Clyburn, James E. [D-SC-6]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/james-clyburn/C000537
"Rep. Veasey, Marc A. [D-TX-33]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/marc-veasey/V000131
"Rep. Connolly, Gerald E. [D-VA-11]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/gerald-connolly/C001078
"Rep. Conyers, John, Jr. [D-MI-13]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/john-conyers/C000714
"Rep. Cooper, Jim [D-TN-5]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/james-cooper/C000754
"Rep. Costa, Jim [D-CA-16]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/jim-costa/C001059
"Rep. Courtney, Joe [D-CT-2]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/joe-courtney/C001069
"Rep. Crowley, Joseph [D-NY-14]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/joseph-crowley/C001038
"Rep. Cuellar, Henry [D-TX-28]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/henry-cuellar/C001063
"Rep. Cummings, Elijah E. [D-MD-7]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/elijah-cummings/C000984
"Rep. Vargas, Juan [D-CA-51]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/juan-vargas/V000130
"Rep. Davis, Susan A. [D-CA-53]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/susan-davis/D000598
"Rep. DeFazio, Peter A. [D-OR-4]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/peter-defazio/D000191
"Rep. DeGette, Diana [D-CO-1]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/diana-degette/D000197
"Rep. Van Hollen, Chris [D-MD-8]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/chris-van-hollen/V000128
"Rep. DelBene, Suzan K. [D-WA-1]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/suzan-delbene/D000617
"Rep. DeSaulnier, Mark [D-CA-11]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/mark-desaulnier/D000623
"Rep. Deutch, Theodore E. [D-FL-21]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/theodore-deutch/D000610
"Rep. Dingell, Debbie [D-MI-12]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/debbie-dingell/D000624
"Rep. Doggett, Lloyd [D-TX-35]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/lloyd-doggett/D000399
"Rep. Doyle, Michael F. [D-PA-14]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/mike-doyle/D000482
"Rep. Duckworth, Tammy [D-IL-8]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/tammy-duckworth/D000622
"Rep. Edwards, Donna F. [D-MD-4]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/donna-edwards/E000290
"Rep. Ellison, Keith [D-MN-5]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/keith-ellison/E000288
"Rep. Engel, Eliot L. [D-NY-16]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/eliot-engel/E000179
"Rep. Eshoo, Anna G. [D-CA-18]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/anna-eshoo/E000215
"Rep. Esty, Elizabeth H. [D-CT-5]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/elizabeth-esty/E000293
"Rep. Farr, Sam [D-CA-20]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/sam-farr/F000030
"Rep. Tsongas, Niki [D-MA-3]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/niki-tsongas/T000465
"Rep. Foster, Bill [D-IL-11]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/bill-foster/F000454
"Rep. Fudge, Marcia L. [D-OH-11]*",3/25/2015,H.R.1619,Paycheck Fairness Act,114,https://www.congress.gov/member/marcia-fudge/F000455
