representative,party,state,vote,session,roll_no,chamber,congress,bio_url
Miller (MI),Republican,Michigan,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001150
Miller (NC),Democratic,North Carolina,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001154
"Miller, Gary",Republican,California,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001139
"Miller, George",Democratic,California,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000725
Mitchell,Democratic,Arizona,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001167
Mollohan,Democratic,West Virginia,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000844
Moore (KS),Democratic,Kansas,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001140
Moore (WI),Democratic,Wisconsin,YEA,2,428,House,110,https://clerk.house.gov/members/M001160
Moran (KS),Republican,Kansas,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000934
Moran (VA),Democratic,Virginia,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M000933
Murphy (CT),Democratic,Connecticut,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001169
"Murphy, Patrick",Democratic,Pennsylvania,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001168
"Murphy, Tim",Republican,Pennsylvania,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001151
Murtha,Democratic,Pennsylvania,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001120
Musgrave,Republican,Colorado,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001152
Myrick,Republican,North Carolina,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=M001134
Nadler,Democratic,New York,YEA,2,428,House,110,https://clerk.house.gov/members/N000002
Napolitano,Democratic,California,YEA,2,428,House,110,https://clerk.house.gov/members/N000179
Neal (MA),Democratic,Massachusetts,YEA,2,428,House,110,https://clerk.house.gov/members/N000015
Neugebauer,Republican,Texas,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000182
Nunes,Republican,California,NAY,2,428,House,110,https://clerk.house.gov/members/N000181
Oberstar,Democratic,Minnesota,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000006
Obey,Democratic,Wisconsin,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000007
Olver,Democratic,Massachusetts,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000085
Ortiz,Democratic,Texas,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000107
Pallone,Democratic,New Jersey,YEA,2,428,House,110,https://clerk.house.gov/members/P000034
Pascrell,Democratic,New Jersey,YEA,2,428,House,110,https://clerk.house.gov/members/P000096
Pastor,Democratic,Arizona,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000099
Paul,Republican,Texas,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000583
Payne,Democratic,New Jersey,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000149
Pearce,Republican,New Mexico,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000588
Pence,Republican,Indiana,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000587
Perlmutter,Democratic,Colorado,YEA,2,428,House,110,https://clerk.house.gov/members/P000593
Peterson (MN),Democratic,Minnesota,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000258
Peterson (PA),Republican,Pennsylvania,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000263
Petri,Republican,Wisconsin,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000265
Pickering,Republican,Mississippi,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000323
Pitts,Republican,Pennsylvania,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000373
Platts,Republican,Pennsylvania,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000585
Poe,Republican,Texas,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000592
Pomeroy,Democratic,North Dakota,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000422
Porter,Republican,Nevada,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000589
Price (GA),Republican,Georgia,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000591
Price (NC),Democratic,North Carolina,YEA,2,428,House,110,https://clerk.house.gov/members/P000523
Pryce (OH),Republican,Ohio,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000555
Putnam,Republican,Florida,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000586
Radanovich,Republican,California,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000004
Rahall,Democratic,West Virginia,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000011
Ramstad,Republican,Minnesota,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000033
Rangel,Democratic,New York,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000053
Regula,Republican,Ohio,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000141
Rehberg,Republican,Montana,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000571
Reichert,Republican,Washington,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000578
Renzi,Republican,Arizona,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000574
Reyes,Democratic,Texas,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000170
Reynolds,Republican,New York,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000569
Richardson,Democratic,California,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000581
Rodriguez,Democratic,Texas,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000568
Rogers (AL),Republican,Alabama,YEA,2,428,House,110,https://clerk.house.gov/members/R000575
Rogers (KY),Republican,Kentucky,NAY,2,428,House,110,https://clerk.house.gov/members/R000395
Rogers (MI),Republican,Michigan,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000572
Rohrabacher,Republican,California,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000409
Ros-Lehtinen,Republican,Florida,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000435
Roskam,Republican,Illinois,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000580
Ross,Democratic,Arkansas,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000573
Rothman,Democratic,New Jersey,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000462
Roybal-Allard,Democratic,California,YEA,2,428,House,110,https://clerk.house.gov/members/R000486
Royce,Republican,California,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000487
Ruppersberger,Democratic,Maryland,YEA,2,428,House,110,https://clerk.house.gov/members/R000576
Rush,Democratic,Illinois,NOT VOTING,2,428,House,110,https://clerk.house.gov/members/R000515
Ryan (OH),Democratic,Ohio,YEA,2,428,House,110,https://clerk.house.gov/members/R000577
Ryan (WI),Republican,Wisconsin,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000570
Salazar,Democratic,Colorado,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001158
Sali,Republican,Idaho,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001167
"Sánchez, Linda T.",Democratic,California,YEA,2,428,House,110,https://clerk.house.gov/members/S001156
"Sanchez, Loretta",Democratic,California,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000030
Sarbanes,Democratic,Maryland,YEA,2,428,House,110,https://clerk.house.gov/members/S001168
Saxton,Republican,New Jersey,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000097
Scalise,Republican,Louisiana,NAY,2,428,House,110,https://clerk.house.gov/members/S001176
Schakowsky,Democratic,Illinois,YEA,2,428,House,110,https://clerk.house.gov/members/S001145
Schiff,Democratic,California,YEA,2,428,House,110,https://clerk.house.gov/members/S001150
Schmidt,Republican,Ohio,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001164
Schwartz,Democratic,Pennsylvania,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001162
Scott (GA),Democratic,Georgia,YEA,2,428,House,110,https://clerk.house.gov/members/S001157
Scott (VA),Democratic,Virginia,YEA,2,428,House,110,https://clerk.house.gov/members/S000185
Sensenbrenner,Republican,Wisconsin,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000244
Serrano,Democratic,New York,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000248
Sessions,Republican,Texas,NAY,2,428,House,110,https://clerk.house.gov/members/S000250
Sestak,Democratic,Pennsylvania,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001169
Shadegg,Republican,Arizona,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000275
Shays,Republican,Connecticut,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001144
Shea-Porter,Democratic,New Hampshire,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001170
Sherman,Democratic,California,YEA,2,428,House,110,https://clerk.house.gov/members/S000344
Shimkus,Republican,Illinois,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000364
Shuler,Democratic,North Carolina,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001171
Shuster,Republican,Pennsylvania,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001154
Simpson,Republican,Idaho,YEA,2,428,House,110,https://clerk.house.gov/members/S001148
Sires,Democratic,New Jersey,YEA,2,428,House,110,https://clerk.house.gov/members/S001165
Skelton,Democratic,Missouri,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000465
Slaughter,Democratic,New York,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000480
Smith (NE),Republican,Nebraska,NAY,2,428,House,110,https://clerk.house.gov/members/S001172
Smith (NJ),Republican,New Jersey,YEA,2,428,House,110,https://clerk.house.gov/members/S000522
Smith (TX),Republican,Texas,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000583
Smith (WA),Democratic,Washington,YEA,2,428,House,110,https://clerk.house.gov/members/S000510
Snyder,Democratic,Arkansas,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000672
Solis,Democratic,California,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001153
Souder,Republican,Indiana,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001143
Space,Democratic,Ohio,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001173
Speier,Democratic,California,YEA,2,428,House,110,https://clerk.house.gov/members/S001175
Spratt,Democratic,South Carolina,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000749
Stark,Democratic,California,NOT VOTING,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000810
Stearns,Republican,Florida,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000822
Stupak,Democratic,Michigan,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001045
Sullivan,Republican,Oklahoma,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001155
Sutton,Democratic,Ohio,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001174
Tancredo,Republican,Colorado,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000458
Tanner,Democratic,Tennessee,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000038
Tauscher,Democratic,California,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000057
Taylor,Democratic,Mississippi,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000074
Terry,Republican,Nebraska,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000459
Thompson (CA),Democratic,California,YEA,2,428,House,110,https://clerk.house.gov/members/T000460
Thompson (MS),Democratic,Mississippi,YEA,2,428,House,110,https://clerk.house.gov/members/T000193
Thornberry,Republican,Texas,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000238
Tiahrt,Republican,Kansas,NOT VOTING,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000260
Tiberi,Republican,Ohio,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000462
Tierney,Democratic,Massachusetts,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000266
Towns,Democratic,New York,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000326
Tsongas,Democratic,Massachusetts,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000465
Turner,Republican,Ohio,YEA,2,428,House,110,https://clerk.house.gov/members/T000463
Udall (CO),Democratic,Colorado,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=U000038
Udall (NM),Democratic,New Mexico,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=U000039
Upton,Republican,Michigan,YEA,2,428,House,110,https://clerk.house.gov/members/U000031
Van Hollen,Democratic,Maryland,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000128
Velázquez,Democratic,New York,YEA,2,428,House,110,https://clerk.house.gov/members/V000081
Visclosky,Democratic,Indiana,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000108
Walberg,Republican,Michigan,NAY,2,428,House,110,https://clerk.house.gov/members/W000798
Walden (OR),Republican,Oregon,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000791
Walsh (NY),Republican,New York,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000099
Walz (MN),Democratic,Minnesota,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000799
Wamp,Republican,Tennessee,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000119
Wasserman Schultz,Democratic,Florida,YEA,2,428,House,110,https://clerk.house.gov/members/W000797
Waters,Democratic,California,YEA,2,428,House,110,https://clerk.house.gov/members/W000187
Watson,Democratic,California,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000794
Watt,Democratic,North Carolina,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000207
Waxman,Democratic,California,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000215
Weiner,Democratic,New York,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000792
Welch (VT),Democratic,Vermont,YEA,2,428,House,110,https://clerk.house.gov/members/W000800
Weldon (FL),Republican,Florida,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000267
Weller,Republican,Illinois,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000273
Westmoreland,Republican,Georgia,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000796
Wexler,Democratic,Florida,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000314
Whitfield (KY),Republican,Kentucky,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000413
Wilson (NM),Republican,New Mexico,NAY,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000789
Wilson (OH),Democratic,Ohio,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000801
Wilson (SC),Republican,South Carolina,NAY,2,428,House,110,https://clerk.house.gov/members/W000795
Wittman (VA),Republican,Virginia,YEA,2,428,House,110,https://clerk.house.gov/members/W000804
Wolf,Republican,Virginia,NOT VOTING,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000672
Woolsey,Democratic,California,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000738
Wu,Democratic,Oregon,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000793
Yarmuth,Democratic,Kentucky,YEA,2,428,House,110,https://clerk.house.gov/members/Y000062
Young (AK),Republican,Alaska,YEA,2,428,House,110,https://clerk.house.gov/members/Y000033
Young (FL),Republican,Florida,YEA,2,428,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=Y000031
Abercrombie,Democratic,Hawaii,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000014
Ackerman,Democratic,New York,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000022
Aderholt,Republican,Alabama,NAY,1,299,House,110,https://clerk.house.gov/members/A000055
Akin,Republican,Missouri,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000358
Alexander,Republican,Louisiana,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000361
Allen,Democratic,Maine,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000357
Altmire,Democratic,Pennsylvania,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000362
Andrews,Democratic,New Jersey,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000210
Arcuri,Democratic,New York,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=A000363
Baca,Democratic,California,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001234
Bachmann,Republican,Minnesota,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001256
Bachus,Republican,Alabama,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000013
Baird,Democratic,Washington,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001229
Baker,Republican,Louisiana,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000072
Baldwin,Democratic,Wisconsin,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001230
Barrett (SC),Republican,South Carolina,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001239
Barrow,Democratic,Georgia,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001252
Bartlett (MD),Republican,Maryland,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000208
Barton (TX),Republican,Texas,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000213
Bean,Democratic,Illinois,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001253
Becerra,Democratic,California,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000287
Berkley,Democratic,Nevada,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001231
Berman,Democratic,California,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000410
Berry,Democratic,Arkansas,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000420
Biggert,Republican,Illinois,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001232
Bilbray,Republican,California,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000461
Bilirakis,Republican,Florida,NAY,1,299,House,110,https://clerk.house.gov/members/B001257
Bishop (GA),Democratic,Georgia,YEA,1,299,House,110,https://clerk.house.gov/members/B000490
Bishop (NY),Democratic,New York,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001242
Bishop (UT),Republican,Utah,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001250
Blackburn,Republican,Tennessee,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001243
Blumenauer,Democratic,Oregon,YEA,1,299,House,110,https://clerk.house.gov/members/B000574
Blunt,Republican,Missouri,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000575
Boehner,Republican,Ohio,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000589
Bonner,Republican,Alabama,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001244
Bono,Republican,California,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001228
Boozman,Republican,Arkansas,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001236
Boren,Democratic,Oklahoma,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001254
Boswell,Democratic,Iowa,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000652
Boucher,Democratic,Virginia,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000657
Boustany,Republican,Louisiana,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001255
Boyd (FL),Democratic,Florida,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000716
Boyda (KS),Democratic,Kansas,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001258
Brady (PA),Democratic,Pennsylvania,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001227
Brady (TX),Republican,Texas,NAY,1,299,House,110,https://clerk.house.gov/members/B000755
Braley (IA),Democratic,Iowa,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001259
Brown (SC),Republican,South Carolina,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001235
"Brown, Corrine",Democratic,Florida,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B000911
"Brown-Waite, Ginny",Republican,Florida,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001247
Buchanan,Republican,Florida,NAY,1,299,House,110,https://clerk.house.gov/members/B001260
Burgess,Republican,Texas,NAY,1,299,House,110,https://clerk.house.gov/members/B001248
Burton (IN),Republican,Indiana,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001149
Butterfield,Democratic,North Carolina,YEA,1,299,House,110,https://clerk.house.gov/members/B001251
Buyer,Republican,Indiana,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=B001203
Calvert,Republican,California,NAY,1,299,House,110,https://clerk.house.gov/members/C000059
Camp (MI),Republican,Michigan,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000071
Campbell (CA),Republican,California,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001064
Cannon,Republican,Utah,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000116
Cantor,Republican,Virginia,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001046
Capito,Republican,West Virginia,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001047
Capps,Democratic,California,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001036
Capuano,Democratic,Massachusetts,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001037
Cardoza,Democratic,California,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001050
Carnahan,Democratic,Missouri,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001060
Carney,Democratic,Pennsylvania,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001065
Carson,Democratic,Indiana,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000191
Carter,Republican,Texas,NAY,1,299,House,110,https://clerk.house.gov/members/C001051
Castle,Republican,Delaware,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000243
Castor,Democratic,Florida,YEA,1,299,House,110,https://clerk.house.gov/members/C001066
Chabot,Republican,Ohio,NAY,1,299,House,110,https://clerk.house.gov/members/C000266
Chandler,Democratic,Kentucky,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001058
Clarke,Democratic,New York,YEA,1,299,House,110,https://clerk.house.gov/members/C001067
Clay,Democratic,Missouri,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001049
Cleaver,Democratic,Missouri,YEA,1,299,House,110,https://clerk.house.gov/members/C001061
Clyburn,Democratic,South Carolina,YEA,1,299,House,110,https://clerk.house.gov/members/C000537
Coble,Republican,North Carolina,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000556
Cohen,Democratic,Tennessee,YEA,1,299,House,110,https://clerk.house.gov/members/C001068
Cole (OK),Republican,Oklahoma,NAY,1,299,House,110,https://clerk.house.gov/members/C001053
Conaway,Republican,Texas,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001062
Conyers,Democratic,Michigan,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000714
Cooper,Democratic,Tennessee,YEA,1,299,House,110,https://clerk.house.gov/members/C000754
Costa,Democratic,California,YEA,1,299,House,110,https://clerk.house.gov/members/C001059
Costello,Democratic,Illinois,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000794
Courtney,Democratic,Connecticut,YEA,1,299,House,110,https://clerk.house.gov/members/C001069
Cramer,Democratic,Alabama,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000868
Crenshaw,Republican,Florida,NAY,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001045
Crowley,Democratic,New York,YEA,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C001038
Cubin,Republican,Wyoming,NOT VOTING,1,299,House,110,http://bioguide.congress.gov/scripts/biodisplay.pl?index=C000962
Cuellar,Democratic,Texas,YEA,1,299,House,110,https://clerk.house.gov/members/C001063
