congress,id,aauw_support_voting,aauw_support_all
109,M000485,60,60
109,M000508,30,30
109,M000523,100,80
109,M000590,88,70
109,M000627,100,90
109,M000639,100,100
109,M000689,33,30
109,M000714,100,90
109,M000725,100,100
109,M000844,70,70
109,M000933,100,100
109,M000934,40,40
109,M001120,90,90
109,M001134,33,30
109,M001137,100,90
109,M001138,30,30
109,M001139,22,20
109,M001140,90,90
109,M001142,80,80
109,M001143,100,100
109,M001144,33,30
109,M001146,60,60
109,M001147,40,40
109,M001148,100,100
109,M001149,90,90
109,M001150,30,30
109,M001151,30,30
109,M001152,30,30
109,M001154,100,100
109,M001155,40,40
109,M001156,30,30
109,M001157,30,30
109,M001158,22,20
109,M001159,30,30
109,M001160,100,100
109,M001161,50,40
109,M001163,100,100
109,N000002,100,100
109,N000015,100,100
109,N000081,40,40
109,N000143,29,20
109,N000159,20,20
109,N000172,30,30
109,N000179,100,100
109,N000181,30,30
109,N000182,30,30
109,O000006,90,90
109,O000007,100,100
109,O000085,100,90
109,O000107,67,60
109,O000159,90,90
109,O000163,33,30
109,O000165,30,30
109,O000166,30,30
109,P000034,100,100
109,P000096,100,100
109,P000099,100,100
109,P000149,100,80
109,P000197,100,100
109,P000258,50,50
109,P000263,30,30
109,P000265,30,30
109,P000323,22,20
109,P000373,30,30
109,P000419,30,30
109,P000422,100,100
109,P000523,90,90
109,P000555,50,50
109,P000583,50,50
109,P000585,40,40
109,P000586,30,30
109,P000587,40,40
109,P000588,30,30
109,P000589,30,30
109,P000591,20,20
109,P000592,33,30
109,R000004,33,30
109,R000011,70,70
109,R000033,40,40
109,R000053,100,100
109,R000141,30,30
109,R000170,89,80
109,R000395,30,30
109,R000409,20,20
109,R000435,50,50
109,R000462,100,100
109,R000486,89,80
109,R000487,11,10
109,R000515,90,90
109,R000566,30,30
109,R000569,30,30
109,R000570,30,30
109,R000571,30,30
109,R000572,30,30
109,R000573,70,70
109,R000574,30,30
109,R000575,30,30
109,R000576,100,90
109,R000577,90,90
109,R000578,40,40
109,S000005,100,100
109,S000030,100,90
109,S000033,100,100
109,S000097,50,50
109,S000185,100,90
109,S000244,20,20
109,S000248,100,100
109,S000250,22,20
109,S000275,30,30
109,S000303,40,40
109,S000344,100,100
109,S000364,40,40
109,S000465,80,80
109,S000480,100,90
109,S000510,100,100
109,S000522,40,40
109,S000583,30,30
109,S000672,100,100
109,S000749,90,90
109,S000810,100,90
109,S000822,40,40
109,S001004,89,80
109,S001045,90,90
109,S001143,30,30
109,S001144,70,70
109,S001145,100,100
109,S001146,40,40
109,S001148,30,30
109,S001149,40,40
109,S001150,100,100
109,S001152,80,80
109,S001153,100,100
109,S001154,30,30
109,S001155,30,30
109,S001156,100,100
109,S001157,90,90
109,S001158,78,70
109,S001160,30,30
109,S001161,60,60
109,S001162,100,100
109,S001164,25,25
109,T000038,70,70
109,T000057,100,100
109,T000067,30,30
109,T000074,44,40
109,T000188,40,40
109,T000193,90,90
109,T000238,30,30
109,T000260,38,30
109,T000266,100,100
109,T000326,89,80
109,T000458,30,30
109,T000459,30,30
109,T000460,100,100
109,T000462,30,30
109,T000463,30,30
109,U000031,30,30
109,U000038,100,100
109,U000039,100,100
109,V000081,100,100
109,V000108,100,100
109,V000128,100,100
109,W000099,33,30
109,W000119,30,30
109,W000187,100,100
109,W000207,100,100
109,W000215,100,100
109,W000267,40,40
109,W000268,33,30
109,W000273,44,40
109,W000314,100,100
109,W000413,30,30
109,W000437,30,30
109,W000672,30,30
109,W000738,100,100
109,W000784,100,100
109,W000789,40,40
109,W000791,50,50
109,W000792,100,70
109,W000793,90,90
109,W000794,100,90
109,W000795,30,30
109,W000796,20,20
109,W000797,100,100
109,Y000031,30,30
109,Y000033,22,20
110,A000014,100,100
110,A000022,100,100
110,A000055,50,50
110,A000210,100,100
110,A000357,100,100
110,A000358,20,20
110,A000361,50,50
110,A000362,100,100
110,A000363,100,100
110,B000013,30,30
110,B000072,20,17
110,B000208,20,20
110,B000213,20,20
110,B000287,100,100
110,B000410,100,100
110,B000420,90,90
110,B000461,40,40
110,B000490,100,100
110,B000574,100,100
110,B000575,10,10
110,B000589,10,10
110,B000652,100,100
110,B000657,100,90
110,B000716,88,70
110,B000755,0,0
110,B000911,100,90
110,B001149,20,20
110,B001203,44,40
110,B001227,100,100
110,B001228,67,60
110,B001229,100,100
110,B001230,100,100
110,B001231,100,100
110,B001232,70,70
110,B001234,100,100
110,B001235,40,40
110,B001236,50,50
110,B001239,11,10
110,B001242,100,100
110,B001243,22,20
110,B001244,40,40
110,B001247,67,60
110,B001248,20,20
110,B001250,30,30
110,B001251,100,100
110,B001252,100,100
110,B001253,100,100
110,B001254,70,70
110,B001255,30,30
110,B001256,10,10
110,B001257,50,50
110,B001258,90,90
110,B001259,100,100
110,B001260,50,50
110,B001262,14,14
110,C000059,30,30
110,C000071,40,40
110,C000116,12,10
110,C000191,100,100
110,C000243,80,80
110,C000266,20,20
110,C000537,100,100
110,C000556,30,30
110,C000714,100,100
110,C000754,90,90
110,C000794,90,90
110,C000868,78,70
110,C000962,17,10
110,C000984,100,100
110,C001036,100,100
110,C001037,100,100
110,C001038,100,100
110,C001045,33,30
110,C001046,10,10
110,C001047,70,70
110,C001048,20,20
110,C001049,100,100
110,C001050,100,100
110,C001051,22,20
110,C001053,40,40
110,C001058,100,100
110,C001059,100,100
110,C001060,100,100
110,C001061,100,100
110,C001062,10,10
110,C001063,100,100
110,C001064,0,0
110,C001065,90,90
110,C001066,100,100
110,C001067,100,80
110,C001068,100,100
110,C001069,100,100
110,C001072,100,100
110,C001073,100,100
110,C001074,100,100
110,D000096,100,100
110,D000136,56,50
110,D000168,10,10
110,D000191,90,90
110,D000197,100,100
110,D000210,100,100
110,D000216,100,100
110,D000299,80,80
110,D000327,100,80
110,D000355,100,100
110,D000399,100,90
110,D000429,10,10
110,D000482,100,90
110,D000492,20,20
110,D000533,10,10
110,D000597,100,17
110,D000598,100,100
110,D000599,80,80
110,D000600,80,80
110,D000602,100,100
110,D000603,40,40
110,D000604,90,90
110,D000605,40,40
110,D000606,30,30
110,D000607,80,80
110,E000063,100,90
110,E000092,40,40
110,E000172,60,60
110,E000179,100,90
110,E000187,80,80
110,E000215,100,100
110,E000226,100,100
110,E000268,50,40
110,E000287,100,100
110,E000288,100,100
110,E000289,78,70
110,E000290,100,100
110,F000030,100,90
110,F000043,100,90
110,F000116,100,90
110,F000339,100,100
110,F000372,70,70
110,F000440,50,50
110,F000443,70,70
110,F000444,0,0
110,F000445,60,60
110,F000447,10,10
110,F000448,0,0
110,F000449,44,40
110,F000450,10,10
110,F000453,40,40
110,F000454,100,100
110,G000021,30,30
110,G000180,100,70
110,G000210,40,40
110,G000280,40,40
110,G000289,40,40
110,G000309,90,90
110,G000377,33,30
110,G000410,100,90
110,G000535,100,100
110,G000544,100,100
110,G000546,44,40
110,G000548,20,20
110,G000549,90,90
110,G000550,22,20
110,G000551,100,100
110,G000552,44,40
110,G000553,100,100
110,G000554,100,100
110,G000555,100,100
110,H000067,40,40
110,H000213,100,90
110,H000323,25,17
110,H000324,100,100
110,H000329,30,30
110,H000528,10,10
110,H000627,100,100
110,H000636,100,100
110,H000666,60,60
110,H000676,20,20
110,H000712,100,90
110,H000762,100,90
110,H000874,100,100
110,H000948,50,30
110,H000981,33,30
110,H001029,70,70
110,H001030,100,90
110,H001032,100,100
110,H001034,100,90
110,H001036,10,10
110,H001037,100,100
110,H001038,100,100
110,H001039,100,100
110,H001040,100,100
110,H001041,40,40
110,H001042,100,100
110,H001043,100,100
110,I000023,40,40
110,I000026,100,80
110,I000056,20,20
110,I000057,100,100
110,J000032,100,100
110,J000070,100,100
110,J000126,100,90
110,J000174,29,20
110,J000255,60,60
110,J000283,100,100
110,J000284,100,90
110,J000285,60,60
110,J000287,50,33
110,J000288,100,100
110,J000289,10,10
110,K000008,90,90
110,K000009,100,100
110,K000113,100,100
110,K000172,100,100
110,K000180,100,90
110,K000188,100,100
110,K000210,50,50
110,K000220,11,10
110,K000288,44,40
110,K000336,90,90
110,K000360,80,80
110,K000361,50,50
110,K000362,10,10
110,K000363,10,10
110,K000364,60,60
110,K000365,100,100
110,K000366,100,100
110,L000043,89,80
110,L000090,100,86
110,L000111,40,40
110,L000263,100,100
110,L000274,40,40
110,L000287,100,100
110,L000293,30,30
110,L000321,11,10
110,L000397,100,90
110,L000480,100,90
110,L000491,40,40
110,L000517,20,20
110,L000551,100,100
110,L000552,78,70
110,L000553,60,60
110,L000554,70,70
110,L000557,100,100
110,L000559,100,100
110,L000560,100,100
110,L000562,100,100
110,L000563,90,90
110,L000564,10,10
110,L000565,100,90
110,L000566,50,50
110,M000087,100,100
110,M000133,100,100
110,M000309,100,100
110,M000312,100,100
110,M000388,40,40
110,M000404,100,90
110,M000472,60,60
110,M000485,80,80
110,M000508,30,30
110,M000590,100,100
110,M000627,100,100
110,M000689,33,30
110,M000714,100,100
110,M000725,100,90
110,M000844,90,90
110,M000933,100,100
110,M000934,40,40
110,M001120,100,100
110,M001134,10,10
110,M001137,100,90
110,M001138,20,20
110,M001139,33,30
110,M001140,100,100
110,M001142,100,100
110,M001143,100,100
110,M001144,10,10
110,M001146,100,90
110,M001147,60,60
110,M001148,100,100
110,M001149,100,100
110,M001150,60,60
110,M001151,60,60
110,M001152,10,10
110,M001154,100,100
110,M001155,10,10
110,M001156,10,10
110,M001157,40,40
110,M001158,40,40
110,M001159,33,30
110,M001160,100,100
110,M001161,80,80
110,M001163,100,100
110,M001164,90,90
110,M001165,40,40
110,M001166,100,100
110,M001167,100,100
110,M001168,100,100
110,M001169,100,100
110,N000002,100,100
110,N000015,100,100
110,N000159,NA,0
110,N000179,100,100
110,N000181,20,20
110,N000182,20,20
110,O000006,100,100
110,O000007,100,100
110,O000085,100,100
110,O000107,89,80
110,P000034,100,90
110,P000096,100,100
110,P000099,100,100
110,P000149,100,100
110,P000197,100,100
110,P000258,80,80
110,P000263,60,60
110,P000265,50,50
110,P000323,33,30
110,P000373,22,20
110,P000422,100,100
110,P000523,100,100
110,P000555,80,80
110,P000583,0,0
110,P000585,70,70
110,P000586,10,10
110,P000587,10,10
110,P000588,44,40
110,P000589,67,60
110,P000591,20,20
110,P000592,20,20
110,P000593,100,100
110,R000004,22,20
110,R000011,90,90
110,R000033,80,80
110,R000053,100,100
110,R000141,60,60
110,R000170,100,90
110,R000395,50,50
110,R000409,10,10
110,R000435,80,80
110,R000462,100,100
110,R000486,100,100
110,R000487,0,0
110,R000515,100,70
110,R000568,100,100
110,R000569,44,40
110,R000570,10,10
110,R000571,50,50
110,R000572,40,40
110,R000573,90,90
110,R000574,50,50
110,R000575,60,60
110,R000576,100,90
110,R000577,100,100
110,R000578,78,70
110,R000580,30,30
110,R000581,100,100
110,S000030,100,80
110,S000097,70,70
110,S000185,100,100
110,S000244,0,0
110,S000248,100,100
110,S000250,30,30
110,S000275,10,10
110,S000344,100,100
110,S000364,33,30
110,S000465,90,90
110,S000480,100,90
110,S000510,89,80
110,S000522,70,70
110,S000583,56,50
110,S000672,100,100
110,S000749,100,100
110,S000810,100,80
110,S000822,50,50
110,S001045,100,100
110,S001143,30,30
110,S001144,100,90
110,S001145,100,100
110,S001148,60,60
110,S001150,100,100
110,S001153,100,100
110,S001154,44,40
110,S001155,22,20
110,S001156,100,100
110,S001157,100,100
110,S001158,100,90
110,S001162,100,100
110,S001164,40,40
110,S001165,100,100
110,S001167,10,10
110,S001168,100,100
110,S001169,100,100
110,S001170,100,100
110,S001171,80,80
110,S001172,30,30
110,S001173,100,100
110,S001174,100,100
110,S001175,100,100
110,S001176,33,33
110,T000038,100,80
110,T000057,100,100
110,T000074,80,80
110,T000193,100,100
110,T000238,30,30
110,T000260,38,30
110,T000266,100,100
110,T000326,100,100
110,T000458,17,10
110,T000459,30,30
110,T000460,100,100
110,T000462,50,50
110,T000463,67,60
110,T000465,100,100
110,U000031,70,70
110,U000038,100,100
110,U000039,100,100
110,V000081,100,100
110,V000108,100,90
110,V000128,100,100
110,W000099,56,50
110,W000119,40,40
110,W000187,100,90
110,W000207,100,100
110,W000215,100,100
110,W000267,0,0
110,W000273,44,40
110,W000314,100,100
110,W000413,50,50
110,W000437,17,17
110,W000672,56,50
110,W000738,100,80
110,W000784,100,86
110,W000789,67,60
110,W000791,70,70
110,W000792,100,100
110,W000793,100,100
110,W000794,100,90
110,W000795,20,20
110,W000796,10,10
110,W000797,100,100
110,W000798,30,30
110,W000799,100,100
110,W000800,100,100
110,W000801,90,90
110,W000804,75,75
110,Y000031,50,50
110,Y000033,75,60
110,Y000062,100,100
111,A000014,88,78
111,A000022,91,91
111,A000055,0,0
111,A000210,82,82
111,A000358,0,0
111,A000361,0,0
111,A000362,73,73
111,A000363,82,82
111,A000364,82,82
111,A000365,0,0
111,B000013,0,0
111,B000208,9,9
111,B000213,0,0
111,B000287,82,82
111,B000410,91,91
111,B000420,50,36
111,B000461,0,0
111,B000490,64,64
111,B000574,90,82
111,B000575,0,0
111,B000589,0,0
111,B000652,80,73
111,B000657,67,55
111,B000716,60,55
111,B000755,0,0
111,B000911,100,100
111,B001149,0,0
111,B001203,9,9
111,B001227,91,91
111,B001228,9,9
111,B001229,78,64
111,B001230,100,100
111,B001231,91,91
111,B001232,27,27
111,B001234,80,73
111,B001235,0,0
111,B001236,0,0
111,B001239,0,0
111,B001242,91,91
111,B001243,0,0
111,B001244,0,0
111,B001247,0,0
111,B001248,0,0
111,B001250,0,0
111,B001251,80,73
111,B001252,73,73
111,B001253,82,82
111,B001254,44,36
111,B001255,0,0
111,B001256,0,0
111,B001257,0,0
111,B001259,91,91
111,B001260,9,9
111,B001262,0,0
111,B001263,73,73
111,B001264,27,27
111,C000059,0,0
111,C000071,0,0
111,C000243,36,36
111,C000537,80,73
111,C000556,0,0
111,C000714,100,91
111,C000754,73,73
111,C000794,73,73
111,C000984,91,91
111,C001036,91,91
111,C001037,90,82
111,C001038,82,82
111,C001045,9,9
111,C001046,0,0
111,C001047,18,18
111,C001048,0,0
111,C001049,91,91
111,C001050,73,73
111,C001051,0,0
111,C001053,0,0
111,C001058,73,73
111,C001059,70,64
111,C001060,91,91
111,C001061,91,91
111,C001062,0,0
111,C001063,73,73
111,C001064,0,0
111,C001065,55,55
111,C001066,91,91
111,C001067,100,100
111,C001068,91,91
111,C001069,90,82
111,C001072,91,91
111,C001074,45,45
111,C001075,9,9
111,C001076,0,0
111,C001077,9,9
111,C001078,91,91
111,C001079,55,55
111,C001080,83,83
111,C001081,25,25
111,D000096,100,91
111,D000168,0,0
111,D000191,73,73
111,D000197,82,82
111,D000210,80,73
111,D000216,91,91
111,D000299,27,27
111,D000327,82,82
111,D000355,82,82
111,D000399,82,82
111,D000482,82,82
111,D000492,0,0
111,D000533,0,0
111,D000598,91,91
111,D000599,55,55
111,D000600,27,27
111,D000602,56,45
111,D000603,0,0
111,D000604,27,27
111,D000607,55,55
111,D000608,73,73
111,D000609,73,73
111,D000610,50,50
111,D000611,33,25
111,E000063,73,73
111,E000092,9,9
111,E000172,0,0
111,E000179,82,82
111,E000215,91,91
111,E000226,64,64
111,E000288,91,91
111,E000289,64,64
111,E000290,91,91
111,F000030,91,91
111,F000043,100,100
111,F000116,100,100
111,F000339,90,82
111,F000372,9,9
111,F000444,0,0
111,F000445,0,0
111,F000448,0,0
111,F000449,9,9
111,F000450,0,0
111,F000453,0,0
111,F000454,82,82
111,F000455,91,91
111,F000456,0,0
111,G000021,0,0
111,G000289,0,0
111,G000309,64,64
111,G000377,0,0
111,G000410,82,82
111,G000535,91,91
111,G000544,82,82
111,G000546,0,0
111,G000548,0,0
111,G000549,27,27
111,G000550,0,0
111,G000551,100,100
111,G000552,0,0
111,G000553,91,91
111,G000554,82,82
111,G000555,50,50
111,G000556,91,91
111,G000557,18,18
111,G000558,0,0
111,G000559,60,60
111,G000560,0,0
111,H000067,0,0
111,H000213,82,82
111,H000324,100,82
111,H000329,0,0
111,H000528,0,0
111,H000627,91,91
111,H000636,90,82
111,H000676,0,0
111,H000712,82,82
111,H000874,82,82
111,H001030,73,73
111,H001032,91,91
111,H001034,100,100
111,H001036,0,0
111,H001037,67,55
111,H001038,82,82
111,H001039,82,82
111,H001040,100,100
111,H001041,0,0
111,H001042,91,91
111,H001043,82,82
111,H001044,82,82
111,H001045,0,0
111,H001046,91,91
111,H001047,82,82
111,H001048,0,0
111,I000023,0,0
111,I000026,82,82
111,I000056,0,0
111,I000057,91,91
111,J000032,100,91
111,J000126,82,82
111,J000174,0,0
111,J000255,0,0
111,J000283,100,100
111,J000285,36,36
111,J000288,100,91
111,J000289,0,0
111,J000290,0,0
111,K000008,55,55
111,K000009,70,64
111,K000113,100,100
111,K000172,82,82
111,K000180,91,91
111,K000188,82,82
111,K000210,0,0
111,K000220,0,0
111,K000336,91,91
111,K000360,27,27
111,K000362,0,0
111,K000363,0,0
111,K000365,78,64
111,K000366,82,82
111,K000368,82,82
111,K000369,82,82
111,K000370,73,73
111,K000371,82,82
111,K000372,91,91
111,L000111,0,0
111,L000263,82,82
111,L000274,0,0
111,L000287,100,100
111,L000321,0,0
111,L000397,100,100
111,L000480,100,100
111,L000491,0,0
111,L000517,0,0
111,L000551,91,91
111,L000553,9,9
111,L000554,18,18
111,L000557,91,91
111,L000559,82,82
111,L000560,82,82
111,L000562,82,82
111,L000563,60,55
111,L000564,0,0
111,L000565,82,82
111,L000566,0,0
111,L000567,18,18
111,L000568,10,9
111,L000569,0,0
111,L000570,91,91
111,L000571,0,0
111,M000087,100,100
111,M000133,91,91
111,M000309,91,91
111,M000312,91,91
111,M000404,100,91
111,M000472,14,12
111,M000485,55,55
111,M000508,0,0
111,M000689,0,0
111,M000725,90,82
111,M000844,73,73
111,M000933,91,91
111,M000934,0,0
111,M001120,62,56
111,M001134,0,0
111,M001137,91,91
111,M001138,0,0
111,M001139,0,0
111,M001140,82,82
111,M001142,73,73
111,M001143,100,100
111,M001144,0,0
111,M001146,64,64
111,M001147,0,0
111,M001148,91,91
111,M001149,91,91
111,M001150,0,0
111,M001151,9,9
111,M001154,82,82
111,M001155,0,0
111,M001156,0,0
111,M001157,9,9
111,M001158,0,0
111,M001159,0,0
111,M001160,90,82
111,M001161,56,45
111,M001163,91,91
111,M001165,0,0
111,M001166,80,73
111,M001167,82,82
111,M001168,82,82
111,M001169,91,91
111,M001171,82,82
111,M001172,82,82
111,M001173,89,89
111,M001174,73,73
111,M001175,55,55
111,M001177,0,0
111,M001178,75,75
111,N000002,100,91
111,N000015,73,73
111,N000179,91,91
111,N000181,0,0
111,N000182,0,0
111,N000183,82,82
111,O000006,82,82
111,O000007,73,73
111,O000085,91,91
111,O000107,73,73
111,O000168,0,0
111,O000169,60,60
111,P000034,91,91
111,P000096,91,91
111,P000099,100,100
111,P000149,100,100
111,P000197,80,80
111,P000258,45,45
111,P000265,9,9
111,P000373,0,0
111,P000422,64,64
111,P000523,91,91
111,P000583,10,9
111,P000585,27,27
111,P000586,0,0
111,P000587,0,0
111,P000591,0,0
111,P000592,0,0
111,P000593,82,82
111,P000594,0,0
111,P000595,82,82
111,P000597,100,100
111,P000598,91,91
111,P000599,0,0
111,P000600,70,64
111,Q000023,75,75
111,R000004,0,0
111,R000011,64,64
111,R000053,91,91
111,R000170,73,73
111,R000395,0,0
111,R000409,0,0
111,R000435,45,45
111,R000462,91,91
111,R000486,91,91
111,R000487,0,0
111,R000515,91,91
111,R000568,82,82
111,R000570,0,0
111,R000571,0,0
111,R000572,0,0
111,R000573,55,55
111,R000575,9,9
111,R000576,78,64
111,R000577,91,91
111,R000578,36,36
111,R000580,0,0
111,R000581,91,91
111,R000582,0,0
111,R000583,0,0
111,R000585,0,0
111,S000030,82,82
111,S000185,91,91
111,S000244,0,0
111,S000248,100,91
111,S000250,0,0
111,S000275,0,0
111,S000344,91,91
111,S000364,0,0
111,S000465,60,55
111,S000480,82,82
111,S000510,82,82
111,S000522,27,27
111,S000583,10,9
111,S000672,67,55
111,S000749,64,64
111,S000810,90,82
111,S000822,0,0
111,S001045,60,55
111,S001143,0,0
111,S001145,100,100
111,S001148,0,0
111,S001150,100,100
111,S001153,60,60
111,S001154,0,0
111,S001155,0,0
111,S001156,100,91
111,S001157,82,82
111,S001158,73,73
111,S001162,91,91
111,S001164,0,0
111,S001165,100,100
111,S001168,91,91
111,S001169,100,100
111,S001170,91,91
111,S001171,40,36
111,S001172,0,0
111,S001173,73,73
111,S001174,100,100
111,S001175,91,91
111,S001176,0,0
111,S001178,91,91
111,S001179,0,0
111,S001180,73,73
111,S001188,0,0
111,T000038,50,45
111,T000057,71,71
111,T000074,45,45
111,T000193,82,82
111,T000238,0,0
111,T000260,0,0
111,T000266,91,91
111,T000326,82,82
111,T000459,9,9
111,T000460,82,82
111,T000462,0,0
111,T000463,9,9
111,T000465,91,91
111,T000466,70,64
111,T000467,0,0
111,T000468,82,82
111,T000469,100,100
111,U000031,9,9
111,V000081,91,91
111,V000108,82,82
111,V000128,100,100
111,W000119,9,9
111,W000187,80,73
111,W000207,82,82
111,W000215,91,91
111,W000314,89,89
111,W000413,10,9
111,W000672,18,18
111,W000738,91,91
111,W000791,9,9
111,W000792,91,91
111,W000793,82,82
111,W000794,91,91
111,W000795,0,0
111,W000796,0,0
111,W000797,91,91
111,W000799,91,91
111,W000800,82,82
111,W000801,70,64
111,W000804,9,9
111,Y000031,0,0
111,Y000033,9,9
111,Y000062,82,82
112,A000022,80,80
112,A000055,0,0
112,A000210,80,80
112,A000358,0,0
112,A000361,0,0
112,A000362,70,70
112,A000365,0,0
112,A000366,0,0
112,A000367,11,10
112,A000369,17,17
112,B000013,0,0
112,B000208,10,10
112,B000213,0,0
112,B000220,33,30
112,B000287,80,80
112,B000410,100,100
112,B000461,10,10
112,B000490,80,80
112,B000574,100,90
112,B000589,33,33
112,B000652,100,100
112,B000755,0,0
112,B000911,90,90
112,B001149,0,0
112,B001227,100,100
112,B001228,20,20
112,B001230,100,100
112,B001231,90,90
112,B001232,40,40
112,B001234,100,100
112,B001242,90,90
112,B001243,0,0
112,B001244,0,0
112,B001248,10,10
112,B001250,0,0
112,B001251,100,100
112,B001252,60,60
112,B001254,30,30
112,B001255,0,0
112,B001256,10,10
112,B001257,0,0
112,B001259,100,90
112,B001260,0,0
112,B001262,20,20
112,B001269,0,0
112,B001270,90,90
112,B001271,0,0
112,B001272,10,10
112,B001273,0,0
112,B001274,0,0
112,B001275,0,0
112,B001276,0,0
112,B001278,100,100
112,B001279,33,33
112,C000059,0,0
112,C000071,0,0
112,C000266,0,0
112,C000537,80,80
112,C000556,0,0
112,C000714,100,100
112,C000754,80,80
112,C000794,60,60
112,C000984,80,80
112,C001036,100,100
112,C001037,89,80
112,C001038,100,100
112,C001045,0,0
112,C001046,10,10
112,C001047,10,10
112,C001048,0,0
112,C001049,100,100
112,C001050,80,80
112,C001051,0,0
112,C001053,0,0
112,C001058,80,80
112,C001059,90,90
112,C001060,100,100
112,C001061,90,90
112,C001062,0,0
112,C001063,70,70
112,C001064,11,10
112,C001066,89,80
112,C001067,90,90
112,C001068,100,100
112,C001069,100,100
112,C001072,100,100
112,C001075,0,0
112,C001076,0,0
112,C001077,0,0
112,C001078,90,90
112,C001080,100,100
112,C001081,80,80
112,C001082,10,10
112,C001083,80,80
112,C001084,100,100
112,C001085,100,100
112,C001086,0,0
112,C001087,0,0
112,C001089,33,33
112,D000096,100,100
112,D000191,80,80
112,D000197,80,80
112,D000216,100,100
112,D000327,80,80
112,D000355,90,90
112,D000399,100,100
112,D000482,100,90
112,D000492,10,10
112,D000533,10,10
112,D000598,90,90
112,D000600,10,10
112,D000603,11,10
112,D000604,20,20
112,D000607,70,70
112,D000610,100,100
112,D000612,10,10
112,D000613,40,40
112,D000614,0,0
112,D000615,0,0
112,D000616,10,10
112,D000617,33,33
112,E000172,0,0
112,E000179,89,80
112,E000215,100,100
112,E000288,100,80
112,E000290,90,90
112,E000291,0,0
112,F000030,100,100
112,F000043,80,80
112,F000116,100,80
112,F000339,100,100
112,F000372,33,30
112,F000444,11,10
112,F000445,0,0
112,F000448,0,0
112,F000449,0,0
112,F000450,0,0
112,F000451,0,0
112,F000455,90,90
112,F000456,0,0
112,F000458,0,0
112,F000459,0,0
112,F000460,0,0
112,F000461,0,0
112,G000021,0,0
112,G000289,0,0
112,G000377,0,0
112,G000410,80,80
112,G000535,78,70
112,G000544,80,80
112,G000546,10,10
112,G000548,20,20
112,G000549,0,0
112,G000550,0,0
112,G000551,100,100
112,G000552,0,0
112,G000553,80,80
112,G000554,33,14
112,G000558,0,0
112,G000559,90,90
112,G000560,0,0
112,G000562,0,0
112,G000563,0,0
112,G000564,0,0
112,G000565,11,10
112,G000566,0,0
112,G000567,0,0
112,G000568,20,20
112,G000569,0,0
112,G000570,0,0
112,H000067,0,0
112,H000213,50,40
112,H000324,90,90
112,H000329,10,10
112,H000528,0,0
112,H000627,78,70
112,H000636,100,80
112,H000712,80,80
112,H000874,80,80
112,H001032,100,100
112,H001034,100,100
112,H001036,0,0
112,H001038,80,80
112,H001041,17,17
112,H001042,100,100
112,H001045,0,0
112,H001046,100,90
112,H001047,80,80
112,H001048,0,0
112,H001050,90,90
112,H001051,30,30
112,H001052,0,0
112,H001053,0,0
112,H001054,0,0
112,H001055,0,0
112,H001056,10,10
112,H001057,10,10
112,H001058,0,0
112,H001059,0,0
112,H001060,0,0
112,H001062,71,71
112,H001063,100,100
112,I000026,71,71
112,I000056,0,0
112,I000057,100,100
112,J000032,90,90
112,J000126,90,90
112,J000174,0,0
112,J000255,20,20
112,J000283,90,90
112,J000285,10,10
112,J000288,90,90
112,J000289,0,0
112,J000290,0,0
112,J000292,0,0
112,K000009,100,100
112,K000172,90,90
112,K000188,80,80
112,K000210,0,0
112,K000220,0,0
112,K000336,100,100
112,K000362,0,0
112,K000363,0,0
112,K000369,100,100
112,K000375,100,90
112,K000376,0,0
112,K000378,0,0
112,L000111,0,0
112,L000263,90,90
112,L000274,0,0
112,L000287,89,80
112,L000397,100,100
112,L000480,100,100
112,L000491,0,0
112,L000517,0,0
112,L000551,100,100
112,L000553,10,10
112,L000554,20,20
112,L000557,80,80
112,L000559,100,100
112,L000560,100,100
112,L000562,90,90
112,L000563,50,50
112,L000564,0,0
112,L000565,100,100
112,L000566,0,0
112,L000567,0,0
112,L000568,33,33
112,L000569,0,0
112,L000570,80,80
112,L000571,0,0
112,L000573,0,0
112,L000574,0,0
112,L000575,0,0
112,L000576,0,0
112,M000087,100,100
112,M000133,90,90
112,M000309,100,100
112,M000312,100,100
112,M000404,80,80
112,M000485,40,40
112,M000508,0,0
112,M000689,0,0
112,M000725,80,80
112,M000933,100,100
112,M001134,0,0
112,M001137,80,80
112,M001138,0,0
112,M001139,0,0
112,M001142,40,40
112,M001143,100,80
112,M001144,0,0
112,M001147,0,0
112,M001149,90,90
112,M001150,0,0
112,M001151,0,0
112,M001154,90,90
112,M001155,22,20
112,M001156,0,0
112,M001157,0,0
112,M001158,0,0
112,M001159,0,0
112,M001160,100,100
112,M001163,80,80
112,M001165,0,0
112,M001166,90,90
112,M001169,80,80
112,M001177,10,10
112,M001179,0,0
112,M001180,0,0
112,M001181,20,20
112,M001182,0,0
112,M001184,33,33
112,N000002,100,100
112,N000015,80,80
112,N000179,100,90
112,N000181,10,10
112,N000182,0,0
112,N000184,0,0
112,N000185,0,0
112,N000186,0,0
112,O000085,80,80
112,O000168,0,0
112,O000169,90,90
112,P000034,80,80
112,P000096,100,80
112,P000099,100,100
112,P000149,100,100
112,P000197,80,80
112,P000258,60,60
112,P000265,0,0
112,P000373,10,10
112,P000523,100,100
112,P000583,38,30
112,P000585,11,10
112,P000587,0,0
112,P000588,0,0
112,P000591,0,0
